all_words	flexion	grammar	definition	translation	used	example	semem_links	idiom	derivation	word
http://www.makedonski.info/show/цапање/ср	 	 Вид збор: Именка, среден род 	 NEXT_MEANING 	 Англиски: stomp Албански: shkelje NEXT_MEANING Англиски: stomp Албански: shkelje 		 Цапање по кал. 				цапање, ср
http://www.makedonski.info/show/цапка/несв	 цапкаат 	 Вид збор: Глагол, несвршен 	 	 		 Цапкаше низ водата бос. 				цапка, несв
http://www.makedonski.info/show/цапне/св	 цапнат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING NEXT_MEANING NEXT_MEANING 	 Албански: shkel NEXT_MEANING Албански: shkel NEXT_MEANING Англиски: err Албански: gaboj NEXT_MEANING Англиски: step Албански: shkel 	 Преносно значење NEXT_MEANING Разговорно 	 Цапнаа по килимот. 	 			цапне, св
http://www.makedonski.info/show/цапнува/несв	 цапнуваат 	 Вид збор: Глагол, несвршен 	 	 						цапнува, несв
http://www.makedonski.info/show/цапнување/ср	 	 Вид збор: Именка, среден род 	 	 						цапнување, ср
http://www.makedonski.info/show/цапотење/ср	 	 Вид збор: Именка, среден род 	 	 						цапотење, ср
http://www.makedonski.info/show/цапоти/несв	 цапотат 	 Вид збор: Глагол, несвршен 	 	 	 Деминутив 				 цапотка несв.	цапоти, несв
http://www.makedonski.info/show/цапутка/несв	 цапуткаат 	 Вид збор: Глагол, несвршен 	 	 			 			цапутка, несв
http://www.makedonski.info/show/цар/м	 мн. цареви 	 Вид збор: Именка, машки род 	 Слично со: император (м.) Вид: владар (м.) NEXT_MEANING 	 Англиски: czar Албански: perandor NEXT_MEANING Англиски: king Албански: mbret, perandor 	 Преносно значење 	 Цар на животните. NEXT_MEANING Цар на гангстерите. NEXT_MEANING Змиски цар. 	 Слично со: император (м.) Вид: владар (м.) 	 Цар далеку, бог високо. 		цар, м
http://www.makedonski.info/show/царвул/м	 	 Вид збор: Именка, машки род 	 	 	 Дијалектен збор 					царвул, м
http://www.makedonski.info/show/царев/прид	 цареви 	 Вид збор: Придавка 	 Слично со: царски (прид.) 	 Англиски: royal 			 Слично со: царски (прид.) 			царев, прид
http://www.makedonski.info/show/царевен/прид	 царевна 	 Вид збор: Придавка 	 Слично со: пченкарен (прид.) 	 Англиски: corn Албански: i misrit, i kallomboqit 	 Гастрономија 		 Слично со: пченкарен (прид.) 			царевен, прид
http://www.makedonski.info/show/царевина/ж	 царевината 	 Вид збор: Именка, женски род 	 Слично со: царство (ср.) NEXT_MEANING Слично со: царевка (ж.) , пченка (ж.) 	 Англиски: kingdom Албански: mbretëri NEXT_MEANING Англиски: corn Албански: misër, kallamboq 	 Ботаника NEXT_MEANING Дијалектен збор 	 Да се роди жито, просо, царевина. 	 Слично со: царство (ср.) 			царевина, ж
http://www.makedonski.info/show/царевица/ж	 	 Вид збор: Именка, женски род 	 	 Англиски: corn Албански: misër, kallamboq 	 Ботаника NEXT_MEANING Дијалектен збор NEXT_MEANING Земјоделство 					царевица, ж
http://www.makedonski.info/show/царевка/ж	 мн. царевки 	 Вид збор: Именка, женски род 	 NEXT_MEANING Слично со: пченка (ж.) 	 Латински: zea mays Англиски: corn Албански: misër, kallamboq NEXT_MEANING Англиски: corn Албански: misër, kallamboq 	 Ботаника NEXT_MEANING Ботаника NEXT_MEANING Гастрономија 	 Имаше дожд и царевките добро напредуваа. NEXT_MEANING Ги копаат царевките. 				царевка, ж
http://www.makedonski.info/show/царевковина/ж	 	 Вид збор: Именка, женски род 	 Слично со: пченковина (ж.) 	 Албански: kërcyell misri 	 Ботаника NEXT_MEANING Земјоделство 		 Слично со: пченковина (ж.) 			царевковина, ж
http://www.makedonski.info/show/царевница/ж	 	 Вид збор: Именка, женски род 	 Слично со: пченкарник (м.) 	 Англиски: corn bread Албански: bukë misri, bukë e kallambojt 	 Гастрономија 		 Слично со: пченкарник (м.) 			царевница, ж
http://www.makedonski.info/show/цареневестица/ж	 	 Вид збор: Именка, женски род 	 Слично со: невестулка (ж.) , ласица (ж.) 	 Латински: Mustela putorius Англиски: polecat 	 Дијалектен збор NEXT_MEANING Зоологија 		 Слично со: невестулка (ж.) , ласица (ж.) 			цареневестица, ж
http://www.makedonski.info/show/царење/ср	 	 Вид збор: Именка, среден род 	 	 						царење, ср
http://www.makedonski.info/show/цари/несв	 царат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING 	 Англиски: rule Албански: sundoj NEXT_MEANING Англиски: rule Албански: sundoj 	 Преносно значење 	 Цареле цареви, бегови, паши. 				цари, несв
http://www.makedonski.info/show/Цариград/име	 	 Вид збор: Име 	 Слично со: Истанбул (име.) 	 Англиски: Istanbul Албански: Carigradi, Stambolli, Konstandinopoja 	 Историја 		 Слично со: Истанбул (име.) 			Цариград, име
http://www.makedonski.info/show/цариградски/прид	 цариградскиот 	 Вид збор: Придавка 	 	 	 Архаизам NEXT_MEANING Географија 	 цариградско џаде 				цариградски, прид
http://www.makedonski.info/show/царизам/м	 царизмот 	 Вид збор: Именка, машки род 	 	 	 Историја NEXT_MEANING Политика 		 			царизам, м
http://www.makedonski.info/show/царина/ж	 мн. царини 	 Вид збор: Именка, женски род 	 Вид: давачка (ж.) NEXT_MEANING 	 Англиски: customs duty Албански: dogana NEXT_MEANING Англиски: customs Албански: dogana 	 Економија NEXT_MEANING Економија 	 Стоката сѐ уште е на царина. 	 Вид: давачка (ж.) 			царина, ж
http://www.makedonski.info/show/царинарница/ж	 царинарницата 	 Вид збор: Именка, женски род 	 	 Англиски: customs Албански: zyra doganore 	 Административен термин NEXT_MEANING Економија 		 			царинарница, ж
http://www.makedonski.info/show/царинење/ср	 	 Вид збор: Именка, среден род 	 	 Албански: doganim 	 Економија 	 стоки за царинење 				царинење, ср
http://www.makedonski.info/show/царини/несв	 царинат 	 Вид збор: Глагол, несвршен 	 	 Англиски: determine duty 	 Економија 		 			царини, несв
http://www.makedonski.info/show/цариник/м	 мн. цариници 	 Вид збор: Именка, машки род 	 	 Англиски: customs officer Албански: doganier 	 Административен термин 		 		 1. царинарник м.NEXT_MEANING 2. цариничка ж. мн. царинарнички	цариник, м
http://www.makedonski.info/show/царински/прид	 царинска 	 Вид збор: Придавка 	 	 Англиски: customs Албански: doganore 	 Административен термин NEXT_MEANING Економија 		 			царински, прид
http://www.makedonski.info/show/царист/м	 мн. царисти 	 Вид збор: Именка, машки род 	 	 Англиски: czarist 	 Историја 		 			царист, м
http://www.makedonski.info/show/царистички/прид	 царистичка 	 Вид збор: Придавка 	 	 Англиски: czarist 	 Историја 		 			царистички, прид
http://www.makedonski.info/show/царица/ж	 мн. царици 	 Вид збор: Именка, женски род 	 NEXT_MEANING Вид: владар (м.) NEXT_MEANING 	 Англиски: czarina Албански: mbretëreshë NEXT_MEANING Англиски: czarina Албански: mbretëreshë NEXT_MEANING Англиски: queen Албански: mbretëreshë 		 За време на владеењето на царица Елеонора. 	 			царица, ж
http://www.makedonski.info/show/царичин/прид	 	 Вид збор: Придавка 	 	 			 			царичин, прид
http://www.makedonski.info/show/царски/прид	 царска 	 Вид збор: Придавка 	 Слично со: величествен (прид.) NEXT_MEANING NEXT_MEANING NEXT_MEANING Слично со: државен (прид.) NEXT_MEANING Слично со: висок (прид.) NEXT_MEANING Слично со: богат (прид.) , раскошен (прид.) 	 Англиски: royal Албански: mbretëror NEXT_MEANING Англиски: royal Албански: mbretëror NEXT_MEANING Англиски: royal Албански: mbretëror NEXT_MEANING Албански: mbretëror NEXT_MEANING Албански: mbretëror NEXT_MEANING Англиски: royal Албански: si mbret 	 Разговорно NEXT_MEANING Преносно значење 	 царско величество NEXT_MEANING царско достоинство 	 Слично со: величествен (прид.) 	 (разг.) Неговото (нејзиното) царско величество. 		царски, прид
http://www.makedonski.info/show/царски/прил	 	 Вид збор: Прилог 	 	 		 Живееле царски и господарски. 				царски, прил
http://www.makedonski.info/show/царство/ср	 (едн.) царството 	 Вид збор: Именка, среден род 	 Слично со: монархија (ж.) Вид: држава (ж.) NEXT_MEANING Слично со: власт (ж.) , господство (ср.) NEXT_MEANING NEXT_MEANING 	 Англиски: empire Албански: perandori NEXT_MEANING Англиски: rule Албански: sundim NEXT_MEANING Англиски: realm Албански: mbretëri, sferë NEXT_MEANING Англиски: area Албански: sundim 	 Преносно значење NEXT_MEANING Преносно значење 	 За време на царството на цар Александар. NEXT_MEANING Му го предаде царството. 	 Слично со: монархија (ж.) Вид: држава (ж.) 			царство, ср
http://www.makedonski.info/show/царува/несв	 царуваат 	 Вид збор: Глагол, несвршен 	 Слично со: владее (св. и несв.) NEXT_MEANING Слично со: ужива (несв.) NEXT_MEANING 	 Англиски: rule Албански: sundoj NEXT_MEANING Англиски: rule Албански: sundoj NEXT_MEANING Англиски: reign Албански: sundon 	 Преносно значење 	 Таму царувал Марко Крале. 	 Слично со: владее (св. и несв.) 			царува, несв
http://www.makedonski.info/show/царување/ср	 (едн.) царувањето 	 Вид збор: Именка, среден род 	 NEXT_MEANING 	 Англиски: rule Албански: sundim NEXT_MEANING Англиски: rule Албански: sundim 		 Царувањето на цар Самоил. 				царување, ср
http://www.makedonski.info/show/царче/ср	 мн. царчиња 	 Вид збор: Именка, среден род 	 	 	 Деминутив 	 Родила царче. 			 цариче ср. мн. царичиња дем. од царица	царче, ср
http://www.makedonski.info/show/царчина/ж	 	 Вид збор: Именка, женски род 	 	 	 Дијалектен збор 					царчина, ж
http://www.makedonski.info/show/царштина/ж	 мн. царштини 	 Вид збор: Именка, женски род 	 Слично со: царство (ср.) NEXT_MEANING NEXT_MEANING 	 Англиски: tsardom Албански: perandori NEXT_MEANING Англиски: tsardom Албански: pushtet perandrorie NEXT_MEANING Албански: taksë 	 Разговорно NEXT_MEANING Архаизам 	 Му дојде царштината негова. 	 Слично со: царство (ср.) 			царштина, ж
http://www.makedonski.info/show/цацар/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 	 Ботаника NEXT_MEANING Дијалектен збор 		 			цацар, м
http://www.makedonski.info/show/цацка/несв	 цацкаат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING 	 Англиски: chop Албански: copëtoj NEXT_MEANING Англиски: mince Албански: imtësoj 	 Дијалектен збор NEXT_MEANING Дијалектен збор 	 Го цацкаше месото. 	 			цацка, несв
http://www.makedonski.info/show/цацкање/ср	 	 Вид збор: Именка, среден род 	 NEXT_MEANING 	 Албански: coptim NEXT_MEANING Албански: imtësim, prerje 	 Дијалектен збор 					цацкање, ср
http://www.makedonski.info/show/цацко/м	 мн. цацковци 	 Вид збор: Именка, машки род 	 Слично со: ѓавол (м.) 	 Англиски: devil 	 Разговорно 		 Слично со: ѓавол (м.) 	 Цацко го бараше? - тоа не треба да го правиш оти лошо ќе поминеш. 		цацко, м
http://www.makedonski.info/show/цванцик/м	 мн. цванцици 	 Вид збор: Именка, машки род 	 NEXT_MEANING 	 Германски: zwanzig Албански: monedhë e vjetër austriake, cvancig NEXT_MEANING Албански: shkurtabiq 	 Архаизам NEXT_MEANING Економија NEXT_MEANING Историја NEXT_MEANING Преносно значење 	 Види го каков цванцик. 	 			цванцик, м
http://www.makedonski.info/show/цвекло/ср	 мн. цвекла 	 Вид збор: Именка, среден род 	 Вид: зеленчук (м.) 	 Латински: Beta vulgaris Англиски: beetroot Албански: panxhar 	 Ботаника NEXT_MEANING Гастрономија 		 Вид: зеленчук (м.) 			цвекло, ср
http://www.makedonski.info/show/цвекне/св	 цвекнат 	 Вид збор: Глагол, свршен 	 Слично со: ѕвекне (св.) 	 Англиски: ring 	 Преносно значење 	 (нар. поез.) Чевли тропнале, перја цвекнале. 				цвекне, св
http://www.makedonski.info/show/цвет/м	 мн. цветови 	 Вид збор: Именка, машки род 	 Слично со: цут (м.) NEXT_MEANING NEXT_MEANING 	 Англиски: blossom Албански: lule NEXT_MEANING Англиски: blossom Албански: lule NEXT_MEANING Англиски: blossom Албански: lulëlzim 	 Ботаника NEXT_MEANING Преносно значење NEXT_MEANING Преносно значење 	 Цветот на интелигенцијата. NEXT_MEANING Цветот на партијата. 	 Слично со: цут (м.) 			цвет, м
http://www.makedonski.info/show/цвета/несв	 цветаат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING 	 Англиски: blossom Албански: lulëzoj NEXT_MEANING Англиски: blossom Албански: lulëzon 	 Ботаника NEXT_MEANING Преносно значење 	 Црешата цвета. 				цвета, несв
http://www.makedonski.info/show/цветеж/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 Англиски: blossom Албански: lulëzim 	 Ботаника NEXT_MEANING Поетски збор 		 			цветеж, м
http://www.makedonski.info/show/цветен/прид	 цветни 	 Вид збор: Придавка 	 NEXT_MEANING NEXT_MEANING 	 Англиски: blossom NEXT_MEANING Англиски: blossom NEXT_MEANING 	 Црковен термин 	 Цветна ливада. NEXT_MEANING Цветна леа. 	 			цветен, прид
http://www.makedonski.info/show/цветење/ср	 (едн.) цветењето 	 Вид збор: Именка, среден род 	 Слично со: цутење (ср.) 	 Англиски: blossom Албански: lulëzim 	 Ботаника 	 Време на цветење. NEXT_MEANING Цветење на праските. 				цветење, ср
http://www.makedonski.info/show/цветец/м	 мн. цветци 	 Вид збор: Именка, машки род 	 	 Англиски: blossom Албански: lule 	 Ботаника NEXT_MEANING Деминутив 	 Расте цветец мал. 				цветец, м
http://www.makedonski.info/show/цвети/несв	 цветат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING NEXT_MEANING Слично со: цути (несв.) 	 Англиски: blossom Албански: çel NEXT_MEANING Англиски: blossom Албански: zhvillohem NEXT_MEANING Англиски: blossom Албански: zhvillohet 	 Ботаника NEXT_MEANING Преносно значење NEXT_MEANING Преносно значење 	 Лицето и цветеше како цвеќе в пролет. 	 			цвети, несв
http://www.makedonski.info/show/цветне/св	 цветнат 	 Вид збор: Глагол, свршен 	 NEXT_MEANING Слично со: расцути (св.) , расцвета (св.) 	 Англиски: blossom Албански: lulëzoj NEXT_MEANING Англиски: blossom Албански: lulëzoj 	 Ботаника NEXT_MEANING Поетски збор NEXT_MEANING Поетски збор NEXT_MEANING Преносно значење 	 Во дните нови животот цветна. 	 			цветне, св
http://www.makedonski.info/show/цветник/м	 мн. цветници 	 Вид збор: Именка, машки род 	 	 			 			цветник, м
http://www.makedonski.info/show/Цветници/само%20мн	 	 Вид збор: Именка, множина 	 	 Англиски: Palm Sunday 	 Црковен термин 		 			Цветници, само мн
http://www.makedonski.info/show/цветнува/несв	 цветнуваат 	 Вид збор: Глагол, несвршен 	 	 Англиски: blossom 	 Ботаника 					цветнува, несв
http://www.makedonski.info/show/цветоносен/прид	 цветоносни 	 Вид збор: Придавка 	 	 Албански: lulëzuese 	 Ботаника 		 			цветоносен, прид
http://www.makedonski.info/show/цветче/ср	 мн. цветчиња 	 Вид збор: Именка, среден род 	 Слично со: цвет (м.) 	 Англиски: blossom 	 Деминутив 					цветче, ср
http://www.makedonski.info/show/цвеќар/м	 мн. цвеќари 	 Вид збор: Именка, машки род 	 Слично со: флорист (м.) 	 Англиски: florist Албански: luleshitës, florist 	 Економија 		 Слично со: флорист (м.) 			цвеќар, м
http://www.makedonski.info/show/цвеќарка/ж	 мн. цвеќарки 	 Вид збор: Именка, женски род 	 	 Англиски: florist 	 Економија 		 			цвеќарка, ж
http://www.makedonski.info/show/цвеќарник/м	 мн. цвеќарници 	 Вид збор: Именка, машки род 	 	 Англиски: flower garden 	 Земјоделство 		 			цвеќарник, м
http://www.makedonski.info/show/цвеќарница/ж	 мн. цвеќарници 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: flower shop Албански: shitore lulesh NEXT_MEANING Англиски: flower garden Албански: lulishte 	 Економија 		 			цвеќарница, ж
http://www.makedonski.info/show/цвеќарски/прид	 цвеќарскиот 	 Вид збор: Придавка 	 	 			 			цвеќарски, прид
http://www.makedonski.info/show/цвеќарство/ср	 (едн.) цвеќарството 	 Вид збор: Именка, среден род 	 	 Англиски: floriculture Албански: lultari 	 Економија 		 			цвеќарство, ср
http://www.makedonski.info/show/цвеќе/ср	 мн. цвеќиња 	 Вид збор: Именка, среден род 	 Вид: растение (ср.) NEXT_MEANING NEXT_MEANING Слично со: убавина (ж.) NEXT_MEANING Слично со: менструација (ж.) , месечница (ж.) NEXT_MEANING Слично со: сипаница (ж.) 	 Англиски: flower Албански: lule NEXT_MEANING Англиски: flower Албански: lule NEXT_MEANING Англиски: beauty Албански: si lule NEXT_MEANING Англиски: menstruation Албански: menstruacion NEXT_MEANING Англиски: measles Албански: fruth 	 Ботаника NEXT_MEANING Преносно значење NEXT_MEANING Разговорно NEXT_MEANING Медицина NEXT_MEANING Разговорно NEXT_MEANING Медицина NEXT_MEANING Разговорно 	 венец од цвеќиња NEXT_MEANING Набра две китки цвеќиња. NEXT_MEANING Кити со цвеќе. NEXT_MEANING букет цвеќиња NEXT_MEANING вештачки и природни цвеќиња 	 Вид: растение (ср.) 	 Цвеќето се бере дури е росно. 		цвеќе, ср
http://www.makedonski.info/show/цвеќенце/ср	 мн. цвеќенца 	 Вид збор: Именка, среден род 	 	 Англиски: floret 	 Ботаника NEXT_MEANING Деминутив 	 Дај ми едно цвеќенце. 				цвеќенце, ср
http://www.makedonski.info/show/цвеќник/м	 мн. цвеќници 	 Вид збор: Именка, машки род 	 	 Англиски: flower garden 						цвеќник, м
http://www.makedonski.info/show/цвеќуле/ср	 мн. цвеќулиња 	 Вид збор: Именка, среден род 	 Слично со: цвеќенце (ср.) 	 Англиски: floret 	 Ботаника NEXT_MEANING Деминутив 					цвеќуле, ср
http://www.makedonski.info/show/цвик/м	 (едн.) 	 Вид збор: Именка, машки род 	 Слично со: сурутка (ж.) 	 Англиски: whey Албански: hirrë, thartor 	 Гастрономија 		 Слично со: сурутка (ж.) 			цвик, м
http://www.makedonski.info/show/цвикери/само%20мн	 	 Вид збор: Именка, множина 	 NEXT_MEANING 	 Англиски: pince-nez Германски: Zwicker NEXT_MEANING Англиски: spectacles 	 Нестандарден збор NEXT_MEANING Жаргонски збор 		 			цвикери, само мн
http://www.makedonski.info/show/цвикне/св	 цвикнат 	 Вид збор: Глагол, свршен 	 Слично со: ѕвекне (св.) 	 Англиски: ring 	 Преносно значење 		 Слично со: ѕвекне (св.) 			цвикне, св
http://www.makedonski.info/show/цвикнува/несв	 цвикнуваат 	 Вид збор: Глагол, несвршен 	 	 						цвикнува, несв
http://www.makedonski.info/show/цвиковина/ж	 цвиковината 	 Вид збор: Именка, женски род 	 	 						цвиковина, ж
http://www.makedonski.info/show/цвилба/ж	 	 Вид збор: Именка, женски род 	 	 		 Каква е цвилба по поле? 				цвилба, ж
http://www.makedonski.info/show/цвилеж/м	 (едн.) 	 Вид збор: Именка, машки род 	 	 						цвилеж, м
http://www.makedonski.info/show/цвилење/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: neigh 		 Цвилењето на коњот. 				цвилење, ср
http://www.makedonski.info/show/цвили/несв	 цвилат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING Слично со: цивка (несв.) NEXT_MEANING Слично со: тагува (несв.) NEXT_MEANING Слично со: пишти (несв.) 	 Англиски: neigh Албански: hingëllin NEXT_MEANING Англиски: shriek Албански: vikat NEXT_MEANING Англиски: moan Албански: vajtoj NEXT_MEANING Англиски: squeal Албански: klithmë 	 Зоологија NEXT_MEANING Зоологија NEXT_MEANING Преносно значење NEXT_MEANING Зоологија 	 Во гнездото цвилеа малите орлиња. 	 			цвили, несв
http://www.makedonski.info/show/цвилне/св	 цвилнат 	 Вид збор: Глагол, свршен 	 	 Англиски: whine 		 Коњот цвилна во планина. 				цвилне, св
http://www.makedonski.info/show/цвилнува/несв	 	 Вид збор: Глагол, несвршен 	 	 Англиски: whine 		 Цвилнува коњот и го опоменува господарот. 				цвилнува, несв
http://www.makedonski.info/show/цвилнување/ср	 	 Вид збор: Именка, среден род 	 	 						цвилнување, ср
http://www.makedonski.info/show/цвителен/прид	 цвителна 	 Вид збор: Придавка 	 Слично со: светилен (прид.) , светликав (прид.) , светкав (прид.) 	 Англиски: shiny 	 Народна поезија 		 Слично со: светилен (прид.) , светликав (прид.) , светкав (прид.) 			цвителен, прид
http://www.makedonski.info/show/цвитен/прид	 цвитни 	 Вид збор: Придавка 	 Слично со: светол (прид.) 	 Англиски: shiny 	 Народна поезија 		 Слично со: светол (прид.) 			цвитен, прид
http://www.makedonski.info/show/цвитка/ж	 мн. цвитки 	 Вид збор: Именка, женски род 	 Слично со: светулка (ж.) Вид: инсект (м.) 	 Латински: Lampyris noctiluca Англиски: glow-worm 	 Зоологија 		 Слично со: светулка (ж.) Вид: инсект (м.) 			цвитка, ж
http://www.makedonski.info/show/цвитлење/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: sparkling 						цвитлење, ср
http://www.makedonski.info/show/цвитли/несв	 цвитлат 	 Вид збор: Глагол, несвршен 	 Слично со: светли (несв.) 	 Англиски: sparkle 			 Слично со: светли (несв.) 			цвитли, несв
http://www.makedonski.info/show/цвитлив/прид	 	 Вид збор: Придавка 	 	 Англиски: sparkling 			 			цвитлив, прид
http://www.makedonski.info/show/цвичење/ср	 	 Вид збор: Именка, среден род 	 Слично со: квичење (ср.) 	 Англиски: squeak 						цвичење, ср
http://www.makedonski.info/show/цвичи/несв	 цвичат 	 Вид збор: Глагол, несвршен 	 Слично со: квичи (несв.) 	 Англиски: squeak 			 Слично со: квичи (несв.) 			цвичи, несв
http://www.makedonski.info/show/цволење/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: germination Албански: rritje 	 Ботаника NEXT_MEANING Дијалектен збор 					цволење, ср
http://www.makedonski.info/show/цволи/несв	 цволат 	 Вид збор: Глагол, несвршен 	 	 Англиски: germinate 	 Ботаника NEXT_MEANING Дијалектен збор 		 			цволи, несв
http://www.makedonski.info/show/цволка/ж	 мн. цволки 	 Вид збор: Именка, женски род 	 Слично со: ркулец (м.) 	 Англиски: sprout Албански: farë, bërthamë 	 Ботаника NEXT_MEANING Дијалектен збор 		 Слично со: ркулец (м.) 			цволка, ж
http://www.makedonski.info/show/цврка/несв	 цвркаат 	 Вид збор: Глагол, несвршен 	 	 Англиски: twitter 		 Врабец цврка на гранка. 				цврка, несв
http://www.makedonski.info/show/цвркање/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: twitter 						цвркање, ср
http://www.makedonski.info/show/цвркот/м	 	 Вид збор: Именка, машки род 	 	 Англиски: twitter 	 Зоологија 		 			цвркот, м
http://www.makedonski.info/show/цвркотен/прид	 цвркотна 	 Вид збор: Придавка 	 	 	 Поетски збор 	 Цвркотни пилци. 				цвркотен, прид
http://www.makedonski.info/show/цвркотење/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: twitter 						цвркотење, ср
http://www.makedonski.info/show/цвркоти/несв	 цвркотат 	 Вид збор: Глагол, несвршен 	 Слично со: цврка (несв.) NEXT_MEANING 	 Англиски: twitter Албански: cicërroj NEXT_MEANING Англиски: cheep Албански: gëzohem 	 Поетски збор NEXT_MEANING Преносно значење 	 Цвркоти срце во Ленкина град. 	 Слично со: цврка (несв.) 			цвркоти, несв
http://www.makedonski.info/show/цвркотник/м	 мн. цвркотници 	 Вид збор: Именка, машки род 	 	 	 Поетски збор 		 			цвркотник, м
http://www.makedonski.info/show/цвркотница/ж	 (едн.) цвркотницата 	 Вид збор: Именка, женски род 	 	 Англиски: chirping 			 			цвркотница, ж
http://www.makedonski.info/show/цврст/прид	 цврсти 	 Вид збор: Придавка 	 Слично со: стабилен (прид.) , тврд (прид.) NEXT_MEANING Слично со: гасовит (прид.) Спротивно од: течен (прид.) NEXT_MEANING Спротивно од: лабав (прид.) NEXT_MEANING Слично со: непоколеблив (прид.) NEXT_MEANING Слично со: непопустлив (прид.) 	 Англиски: firm Албански: i fortë, solid, i ngurtë NEXT_MEANING Англиски: solid Албански: i fortë, i palëkundshëm NEXT_MEANING Англиски: firm Албански: i palëkundshëm NEXT_MEANING Англиски: strong Албански: i palëkundshëm NEXT_MEANING Англиски: unyielding Албански: i palëkundshëm 	 Неменлив збор NEXT_MEANING Преносно значење NEXT_MEANING Преносно значење 	 цврсти тела 	 Слично со: стабилен (прид.) , тврд (прид.) 			цврст, прид
http://www.makedonski.info/show/цврстина/ж	 (едн.) цврстината 	 Вид збор: Именка, женски род 	 	 Англиски: strength Албански: fortësi 						цврстина, ж
http://www.makedonski.info/show/цврсто/прил	 	 Вид збор: Прилог 	 	 Англиски: firmly 		 Врзи го, стегни го јажето цврсто. NEXT_MEANING Масата стои цврсто. NEXT_MEANING Верува цврсто во него. NEXT_MEANING Решил цврсто да се поправи. NEXT_MEANING Го држи цврсто. NEXT_MEANING Се држеше цврсто. 				цврсто, прил
http://www.makedonski.info/show/цврстота/ж	 (едн.) 	 Вид збор: Именка, женски род 	 	 Англиски: strength 			 			цврстота, ж
http://www.makedonski.info/show/цврцалче/ср	 цврцалчето 	 Вид збор: Именка, среден род 	 	 			 			цврцалче, ср
http://www.makedonski.info/show/цврцка/несв	 цврцкаат 	 Вид збор: Глагол, несвршен 	 Слично со: пивка (несв.) 	 Англиски: drink 	 Разговорно 		 Слично со: пивка (несв.) 			цврцка, несв
http://www.makedonski.info/show/цврцкање/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: drinking 						цврцкање, ср
http://www.makedonski.info/show/цврцнат/прид	 	 Вид збор: Придавка 	 Слично со: поднапиен (прид.) 	 Англиски: slightly drunk 	 Разговорно 		 Слично со: поднапиен (прид.) 			цврцнат, прид
http://www.makedonski.info/show/цврцне/св	 	 Вид збор: Глагол, свршен 	 	 	 Разговорно 		 			цврцне, св
http://www.makedonski.info/show/цврцнува/несв	 	 Вид збор: Глагол, несвршен 	 	 			 			цврцнува, несв
http://www.makedonski.info/show/цврцнување/ср	 	 Вид збор: Именка, среден род 	 	 			 			цврцнување, ср
http://www.makedonski.info/show/цврчење/ср	 	 Вид збор: Именка, среден род 	 	 			 			цврчење, ср
http://www.makedonski.info/show/цврчи/несв	 цврчат 	 Вид збор: Глагол, несвршен 	 NEXT_MEANING 	 Англиски: twitter Албански: cicërroj NEXT_MEANING Англиски: chirp Албански: cicërroj 			 			цврчи, несв
http://www.makedonski.info/show/цевка/ж	 мн. цевки 	 Вид збор: Именка, женски род 	 NEXT_MEANING 	 Англиски: pipe Албански: gyp, tubë NEXT_MEANING Англиски: reel Албански: çikrik, rrotkë 		 Моташе цевки. 	 		 цевчест прид. цевчести	цевка, ж
http://www.makedonski.info/show/цевковод/м	 мн. цевководи 	 Вид збор: Именка, машки род 	 	 Англиски: pipeline 	 Технологија 		 			цевковод, м
http://www.makedonski.info/show/цевче/ср	 мн. цевчиња 	 Вид збор: Именка, среден род 	 	 Англиски: pipe 	 Деминутив 					цевче, ср
http://www.makedonski.info/show/цегер/м	 мн. цегери 	 Вид збор: Именка, машки род 	 	 Англиски: bag 			 			цегер, м
http://www.makedonski.info/show/цедалка/ж	 мн. цедалки 	 Вид збор: Именка, женски род 	 	 Англиски: sieve 			 			цедалка, ж
http://www.makedonski.info/show/цеде/ср	 мн. цедеа 	 Вид збор: Именка, среден род 	 	 Англиски: compact disc 	 Информатика 		 			цеде, ср
http://www.makedonski.info/show/цедење/ср	 	 Вид збор: Именка, среден род 	 	 Англиски: sieve 		 цедење на вода NEXT_MEANING цедење низ заби NEXT_MEANING цедење на испит 				цедење, ср
